ID,HR,rMSSD,pNN50,SDNN,HF,LF,LFHF,Time
10_109_47_1,76.82079764,68.66047053,23.2,75.50410874,570.684085,807.7609834,1.41542581,118.4575025
9_4_45_3,76.81171871,50.75907055,24.41860465,70.97048867,274.3789577,485.4782048,1.769371124,116.3691864
10_50_47_0,76.79764189,25.29718207,3.424657534,50.249191,111.4877051,473.5779455,4.247804233,118.8898166
10_94_50_3,76.74508941,29.84969499,6.578947368,34.83329372,147.4479244,67.53383295,0.4580182,118.6891427
9_34_45_1,76.71505033,29.78549473,12.41830065,56.28372175,135.3779279,203.8559777,1.505828762,118.6028063
10_35_50_1,76.69650914,38.68784494,18.66666667,49.19534312,254.6672425,334.2609613,1.312540074,119.0615427
9_31_21_9,76.69484429,21.62571923,1.986754967,26.07842095,55.75503938,102.6996771,1.841980172,118.6520435
9_15_11_1,76.69309839,40.92838826,30.26315789,57.68864228,312.0889803,85.522807,0.274033408,118.5444147
9_35_11_1,76.68569377,18.9771073,2.068965517,29.5693808,69.70568894,184.6362755,2.6487978,118.9839151
9_58_11_0,76.67612585,28.96930819,6.081081081,60.99926068,143.6737654,482.5682619,3.358777857,118.5391595
9_21_21_1,76.52878317,50.47022449,32.8125,53.91714202,350.055812,447.1657156,1.27741263,118.997561
9_35_11_2,76.52421833,30.16066224,4.109589041,57.69439048,110.2990687,36.65199569,0.332296511,118.6729641
9_46_11_1,76.51362805,61.37720125,39.04109589,82.42239532,645.7504791,2360.766598,3.65584955,119.0883944
9_33_21_0,76.50193317,22.6647082,5.369127517,42.58346407,122.1769031,241.764275,1.978805068,118.4807799
9_64_45_1,76.48420065,50.74584538,40.78947368,66.58660691,631.1114561,409.6598197,0.649108514,118.3411025
9_36_42_0,76.4744799,50.08078153,19.04761905,66.23271218,107.3731449,694.2534909,6.465801959,118.6465158
9_58_21_3,76.46729011,33.55743849,5.921052632,51.17173301,166.8425953,784.5623884,4.702410599,118.9398127
9_69_11_1,76.45977662,35.53121558,15.43624161,42.45458545,351.9009032,264.0298608,0.750296059,118.8345758
10_23_47_2,76.45235793,51.86021306,35.33333333,57.82228262,354.2809402,205.200814,0.579203651,118.3140044
10_97_50_3,76.45180098,43.0428209,33.11258278,35.93306556,254.2305108,74.28783271,0.292206598,118.4159834
10_97_47_1,76.38370188,42.18111603,34.66666667,32.37458936,209.1457612,46.40551606,0.221881217,118.6040402
9_82_21_6,76.34489961,31.90139272,3.289473684,43.40706073,140.6354965,151.2657297,1.075587128,118.7927633
10_12_47_0,76.18802585,34.5286407,15.03759398,52.98009969,184.9909248,202.59983,1.095187941,118.918106
9_90_11_1,76.07511144,19.514276,0.689655172,29.20305689,34.41693753,223.0090314,6.479630305,118.6635366
9_82_21_7,76.03136466,27.555796,3.333333333,38.44317369,107.485145,131.3592917,1.222115779,118.6429616
9_82_21_4,76.01146854,29.64878933,3.448275862,38.63836062,80.9455534,184.8567927,2.283717696,118.6030145
9_97_42_0,76.00589977,34.0535341,19.04761905,58.11587925,231.733332,358.5085893,1.547073898,118.415252
10_23_47_1,75.91523128,47.78588257,38.41059603,56.10097897,286.6132917,382.0934286,1.333132272,119.0183144
10_97_47_0,75.88733339,42.19480507,34.22818792,44.44095623,303.9119057,175.5721083,0.57770724,118.5839956
9_21_21_4,75.85035314,65.11623096,42.37288136,63.13210283,261.4593217,408.2375096,1.561380588,118.907305
10_23_50_0,75.81992393,54.27883228,38.0952381,69.86858414,293.7909839,813.4320531,2.7687441,118.3990948
9_35_11_0,75.75378104,28.47365285,7.971014493,33.12642824,83.4892657,273.7324651,3.2786546,118.4823812
10_12_50_1,75.73148578,39.30300434,23.48993289,47.84427432,276.2012459,287.244835,1.03998385,118.6497251
10_21_47_1,75.70700711,45.33802954,33.08823529,59.57474371,150.5168018,361.4483472,2.401382057,118.238888
10_16_47_0,75.66019474,24.98783182,5.737704918,48.57964187,79.38448208,82.56673414,1.040086576,118.9002197
10_23_47_0,75.63573468,50.21766675,45.52238806,53.76984846,346.4993758,492.5353034,1.421460868,118.3140044
9_49_45_1,75.63226891,41.66198066,29.45205479,61.19303467,226.1724942,242.8294466,1.073647118,118.3194947
9_82_45_2,75.59726462,37.15464804,14.28571429,70.71580646,176.2006051,1106.959411,6.282381439,118.5655319
10_97_50_0,75.54567116,42.62348701,33.11258278,52.26054545,312.9370193,470.1496716,1.502377931,118.6164336
10_35_50_0,75.50583124,35.61232927,20,58.90933951,305.3907936,170.7898022,0.559250003,118.900893
10_23_50_3,75.50418598,53.26695242,36.98630137,68.74569005,450.1851905,838.2229748,1.861951465,118.5198486
10_23_50_2,75.49609234,58.93609007,44.96124031,66.66607634,196.3764497,245.6404755,1.250865243,118.4896602
9_82_45_0,75.49201712,37.75039548,10.6870229,73.46972466,163.8446618,289.3560162,1.766038716,118.4956465
9_70_21_4,75.47953692,65.5758548,30.08130081,48.99506636,344.0251683,854.1474378,2.482805087,118.9256858
9_54_21_0,75.32699699,42.61321543,13.17829457,45.62043957,108.875115,229.0629761,2.10390571,118.3218102
10_31_50_3,75.30909051,27.71157082,10.06711409,56.82471803,148.3212706,924.1937067,6.23102609,118.890946
9_82_21_2,75.30045645,36.10006174,10,49.62592499,106.3045752,87.39431587,0.822112461,102.1148386
9_6_21_4,75.28324078,32.61035979,17.56756757,60.08891809,117.4159702,236.7272879,2.016142161,118.7155511
9_6_21_5,75.25089913,31.6373277,14.86486486,31.62990317,149.9970108,57.4249074,0.382840345,118.7656928
9_38_42_0,75.23259026,52.05424504,43.16546763,71.70986156,694.354858,583.8834955,0.840900714,118.8531993
9_36_45_0,75.22185788,35.60328202,22.22222222,54.28079358,144.6706087,137.8365629,0.95276134,118.3053937
10_103_50_0,75.21703998,31.02083079,6.164383562,43.73112604,255.6623305,271.1362829,1.06052496,118.5890377
9_70_21_3,75.21208831,51.20964238,31.40495868,46.18286593,227.9903408,576.2065731,2.527328882,118.5533827
9_58_21_5,75.13718153,26.32329101,2.666666667,47.16682333,104.9167542,170.359652,1.623760222,118.6002415
9_6_21_1,75.13399627,36.8415123,18.24817518,42.72214994,202.9275128,371.7307152,1.831839903,118.5851826
10_73_47_1,75.13329855,50.39588881,26.44628099,68.53182491,158.3681861,200.5339799,1.266251669,118.3893069
9_82_42_0,75.11630384,32.93752943,11.71875,72.61755473,71.48773839,146.1674649,2.044650847,118.4145684
10_57_47_2,75.09462063,26.92946427,3.378378378,39.47748972,96.02224407,218.6497666,2.277074116,118.4405744
9_67_21_1,75.00978289,41.12982773,15.27777778,40.65951021,246.4173032,127.3399315,0.516765381,118.349941
9_58_21_1,75.00451674,53.39151114,6.428571429,62.1326596,195.3899243,1081.265607,5.533886208,118.6501784
10_54_47_0,74.98368955,37.37012483,19.28571429,58.27286193,163.6441732,365.5087541,2.233558012,117.2357373
9_21_42_0,74.97363957,74.20997651,39.51612903,73.63875476,272.9121193,518.3501216,1.899329803,118.3770329
9_11_11_2,74.92166484,55.14253948,36.64122137,55.43309307,191.1539323,450.4621463,2.356541353,118.5838571
10_2_47_2,74.90778282,117.5896789,62.12121212,109.9374343,432.553071,442.974886,1.024093725,119.0214241
9_58_21_0,74.88668384,60.34263239,6.956521739,71.16590096,139.2064401,302.0327826,2.169675357,118.8299514
9_73_45_0,74.8807672,49.77512044,31.00775194,67.90881553,83.81766936,210.1542778,2.507278947,117.3089604
9_98_21_0,74.8327788,63.67017756,20.51282051,56.02507829,215.1723397,911.2107941,4.234795213,117.9918124
9_33_21_2,74.79161579,20.83790738,3.448275862,34.70427028,16.72302677,214.5825534,12.83156191,118.7014145
10_97_50_1,74.72177136,43.6949386,33.33333333,41.14404601,266.0729657,57.3917779,0.215699396,118.8168839
10_21_47_2,74.71646788,49.93547697,38.34586466,62.6014184,303.9239642,410.7900721,1.351621196,109.2438679
9_67_21_0,74.71423148,33.64397623,8.965517241,51.02851779,166.5182974,153.7795995,0.923499711,118.2600702
9_21_45_1,74.69149279,58.62290494,40.16393443,67.58828529,283.0851865,478.5741139,1.690565726,118.8021413
10_94_50_4,74.69042597,28.32936434,4.054054054,43.65127616,116.3239685,74.84746504,0.643439748,118.9787502
9_49_45_0,74.61453366,38.18095467,26.35135135,50.97237164,189.8911261,155.2172464,0.817401264,118.933279
9_15_21_0,74.60078847,42.92121788,31.72413793,46.79132914,299.7174655,206.3641059,0.688528797,118.8216293
10_67_50_2,74.59622457,43.50132821,22.2972973,51.70885179,307.1182089,288.5986526,0.939698931,118.4963803
9_15_21_1,74.58800429,55.51909558,44.05594406,46.63296848,229.2290889,49.69678404,0.21679964,118.3501945
9_11_11_0,74.57996473,70.65437185,44.85294118,67.47114665,249.5334432,430.9523892,1.727032592,118.3135748
10_46_50_0,74.54772091,59.23618523,35.13513514,58.44479754,431.7235499,161.1552779,0.3732835,118.6607312
9_67_21_2,74.51854029,56.52546052,17.98561151,58.91714388,243.6214319,241.2605978,0.990309416,118.8292523
9_16_21_6,74.50022584,33.76477591,21.08843537,35.9541189,170.4901731,146.1612045,0.857299877,118.3173375
10_2_47_0,74.45602887,94.46220193,43.90243902,111.3755606,1098.332177,1670.142087,1.520616551,118.1884046
10_67_50_0,74.43114438,40.99279836,26.71232877,60.46748735,352.9474337,98.09984045,0.27794462,118.5165054
9_58_21_2,74.40000989,37.58195099,6.25,43.80553355,159.367935,229.3000829,1.4388094,118.7400649
9_30_45_1,74.39720009,50.9040957,28.82882883,52.72797254,216.100724,744.7620274,3.446365257,118.748671
10_36_47_0,74.38419247,31.09155062,12,70.66721715,82.21276808,71.04210513,0.864124962,118.355149
10_36_50_1,74.36165661,41.08598194,22.2972973,56.47610532,179.570252,116.281761,0.647555816,118.5416504
9_49_42_0,74.34116008,74.7766083,30.34482759,76.65958624,369.1291831,727.7949057,1.971653662,118.6970474
9_6_21_3,74.24857516,35.35410793,16.32653061,38.3053674,228.0294426,77.66477688,0.340591004,118.685466
10_57_47_1,74.16752655,31.56129175,7.534246575,37.67537164,80.61021091,153.2998553,1.901742392,118.6103602
9_6_21_0,74.15762414,36.9201863,25.67567568,50.93411297,208.9485247,121.465575,0.581318175,118.7957778
9_84_45_1,74.15493749,28.13415712,2.068965517,64.08437624,122.3376678,56.92537818,0.46531358,118.4109032
10_103_47_1,74.14172725,33.11522441,10.34482759,53.33429431,142.47934,682.6142038,4.79096972,118.7043765
10_67_50_1,74.12663123,36.40501403,21.23287671,42.72562197,214.7746266,433.5746502,2.018742423,118.9391317
9_33_21_1,74.10321534,23.54153515,3.401360544,31.13398692,32.54688953,244.2802226,7.505485966,118.3102895
10_12_50_0,74.07393663,35.75202881,22.75862069,60.05384071,279.8433245,305.3340737,1.091089359,118.9809246
9_5_45_1,74.0596516,60.44635268,51.47058824,70.15577787,203.3047839,143.1554992,0.704142305,118.2265441
9_58_21_4,73.97464077,28.87140301,5.594405594,52.96141723,111.4713832,459.8470163,4.125247244,118.4304559
10_15_47_0,73.96108923,69.5172608,42.10526316,64.77279767,251.4882065,672.7610024,2.675119488,116.6465957
9_98_45_3,73.90765914,29.14016622,5.555555556,55.29475714,86.27566385,637.7495104,7.391997718,118.8847872
10_50_47_2,73.86098779,54.89544042,7.857142857,56.5826623,198.5795103,498.7797935,2.511738461,118.1109315
9_58_21_6,73.85108188,26.20037674,2.777777778,44.96684049,70.41987242,328.1000037,4.659196224,116.9922719
10_16_47_1,73.79707482,42.90588511,11,60.99229062,45.5979295,225.9079952,4.954347658,118.8500296
9_37_21_5,73.796158,57.66262048,44.44444444,58.67759063,245.8469525,235.2805536,0.95702042,118.1788852
9_6_21_2,73.76278307,37.34539554,22.22222222,43.6764982,148.1275858,194.2671486,1.311485282,118.2743039
10_17_47_0,73.74230402,35.74520277,9.027777778,68.29315106,87.01196306,390.0561421,4.48278752,118.7227112
9_4_21_1,73.72605133,81.62887175,42.85714286,72.64793354,509.5936668,523.0216315,1.026350337,118.7216534
9_15_21_4,73.70019334,42.3774239,32.19178082,45.12680514,186.9403409,66.44632236,0.355441324,119.0122093
9_92_21_7,73.65774274,39.18625035,22.75862069,44.6043523,205.1032547,322.9773473,1.574706105,118.1435954
9_73_42_0,73.65495868,45.41473635,31.38686131,65.23987123,173.1688588,246.6658068,1.424423585,117.280741
9_11_11_1,73.59848473,64.06468138,35.71428571,57.36117416,212.7091482,342.4793721,1.610082947,117.6628952
9_92_45_1,73.58913791,45.38604986,25.34246575,81.31191346,551.6473438,635.8098008,1.152565689,118.7416551
10_22_50_0,73.5804207,55.24981295,44.35483871,100.5120472,369.4143925,381.6634882,1.033158144,118.9087813
10_73_47_2,73.55830048,54.52918818,35.8490566,59.3733021,358.3258235,916.4517984,2.557593504,107.8462888
10_38_47_2,73.55807146,46.71166499,30.34482759,64.02133945,226.8876032,92.35181389,0.407037725,118.9541303
9_2_42_0,73.55569269,64.01698207,43.65079365,82.29028475,532.1590198,788.4564029,1.481618038,117.4148139
9_70_21_0,73.55137381,29.53748504,12.76595745,29.2780446,267.142856,818.36623,3.063403013,118.6137562
10_67_50_3,73.50829017,43.29753742,26.8115942,47.64737798,285.601926,438.3671581,1.534888662,118.2045669
9_15_11_0,73.47616466,44.8630927,32.65306122,52.82126692,199.5779494,169.5586403,0.849586043,118.7550444
9_81_45_0,73.46579143,43.96052531,28.76712329,63.80122855,436.2487149,341.3285096,0.782417227,118.2751345
10_28_50_0,73.41890555,59.38499646,39.28571429,94.42750177,724.8381927,871.2929606,1.202051671,118.8708626
9_69_21_2,73.38046083,38.28890798,17.09401709,51.77648208,146.1410872,1078.753972,7.381592631,118.2869279
9_102_21_0,73.33085153,47.0124865,23.25581395,47.65685517,105.5485005,91.75099295,0.869278034,118.3915198
9_54_21_2,73.29664814,33.871647,18.75,38.21527788,67.21091785,228.2842899,3.396535818,118.6840198
10_79_50_1,73.26868501,76.85648787,57.97101449,77.51437453,559.4179859,940.2545139,1.680772763,118.8293929
9_79_42_0,73.26465192,73.29102562,52.30769231,88.22998511,1008.405642,1410.465912,1.398708866,118.2795151
9_70_11_0,73.23550909,31.57080038,16.88311688,48.00726961,166.0519347,330.8482982,1.992438683,118.2619643
10_46_50_1,73.23299608,60.80975538,31.62393162,57.56328829,346.0311587,338.2608601,0.977544512,118.3911839
9_69_21_1,73.22442316,39.8755222,21.42857143,45.81846823,201.3504962,530.5468159,2.634941686,118.5265975
10_98_47_1,73.2192956,33.52743099,9.848484848,56.03124796,169.9509195,298.5676215,1.756787327,115.2968203
10_98_50_0,73.19800961,31.35623754,9.230769231,62.85095343,136.7758273,356.1657315,2.604010799,118.8524238
10_53_50_3,73.12548049,57.14035722,50.72463768,49.58578035,429.1843053,298.9741237,0.696610104,118.8070061
9_16_21_5,73.08566729,34.1927796,21.67832168,32.35414369,232.1119868,94.59904022,0.407557755,118.2873026
10_17_47_2,73.07231596,32.33020964,13.69863014,67.39079427,116.5389578,126.1606464,1.082561993,118.4920259
9_15_21_2,73.03166302,55.95385342,50.69444444,57.1910625,492.6074643,110.6667921,0.224655126,118.4504998
9_98_21_2,72.99110891,45.13584975,5.511811024,53.67894636,126.6336731,221.2741357,1.747356214,110.4145397
10_98_47_0,72.97372118,62.48005294,12.59259259,62.91336206,623.6617637,1815.909119,2.911689035,118.4922978
9_33_21_3,72.96027465,25.10365304,4.895104895,27.15383522,33.50783263,258.666787,7.71959171,118.2701742
9_54_21_1,72.92741804,34.88367052,17.93103448,38.61710179,193.992989,112.1231927,0.577975489,118.4827922
9_22_11_1,72.76029106,71.21121354,48.12030075,78.38779816,1100.617783,991.0887989,0.900484086,118.3370919
9_21_21_7,72.68922923,82.96096308,47.05882353,65.98847007,282.5474298,904.4136423,3.200926807,118.7167644
9_33_21_4,72.62896006,25.75364859,7.692307692,29.01473817,33.42008332,136.2307752,4.07631465,118.6011261
10_23_50_1,72.59245257,58.34552412,45.80152672,73.53685098,348.2482044,2238.570856,6.428090161,118.7311678
10_36_47_1,72.53072681,28.42819688,8.633093525,61.36325464,113.8296561,303.6069194,2.667204047,118.516108
9_67_11_1,72.41389767,52.42442894,27.96610169,59.99065799,311.9155132,757.9345572,2.429935432,118.6775047
10_57_47_0,72.38035723,37.47971705,8.275862069,70.62094751,193.4754128,257.7205854,1.332058589,118.1509398
9_98_21_4,72.3671665,26.60461287,2.777777778,48.69391087,57.05521455,260.6647988,4.568641111,118.6507057
10_93_47_1,72.34351623,53.52351435,19.81132075,73.12716242,412.197424,706.1629168,1.713166739,118.5471754
9_67_11_2,72.32864525,69.9547582,30.15873016,55.530935,541.1395309,518.0737703,0.957375576,118.2481649
9_92_21_8,72.26941536,50.11499262,44.75524476,53.84055429,322.9656966,143.4476851,0.444157651,118.4857197
9_92_11_0,72.25090689,52.93310901,45.38461538,45.99240473,396.4448116,166.4794942,0.419931071,118.5461675
9_11_45_0,72.22263066,34.85748898,18.11023622,57.06413427,86.75017405,408.6936165,4.711156155,118.6310019
9_13_21_5,72.21475386,86.94480428,25.38461538,63.04789286,269.4789202,604.1706411,2.241995925,118.9624407
9_48_21_3,72.21269149,62.0934791,26.2295082,59.94524625,188.2833832,721.8628104,3.833916717,118.2845539
9_92_11_1,72.20231314,52.73302581,45.39007092,50.72190748,435.9918864,92.09820107,0.211238337,118.3751197
9_22_21_5,72.19368771,60.44996702,41.00719424,75.06391164,711.6362568,554.5490434,0.77925912,118.6791176
9_19_21_0,72.18880485,54.72329923,46.04316547,50.3768534,288.4384312,279.0874961,0.967580828,118.2541604
9_15_45_1,72.1840788,48.85421007,43.26241135,52.95910944,329.5337736,68.76128825,0.20866234,118.6483007
10_113_50_0,72.16717048,84.84949437,31.48148148,67.45364312,429.8698917,1758.3337,4.090385799,118.7646827
9_54_11_1,72.14705004,37.82698138,25.89928058,37.33084951,146.3375107,140.4968134,0.96008749,118.4948181
10_103_47_0,72.14569482,35.85711011,15.27777778,58.68451832,201.1065761,507.1514042,2.52180418,118.8242294
9_102_21_1,72.14160921,46.25037975,36.2745098,46.13678393,141.1673267,637.9647329,4.519209562,105.9446126
9_70_11_1,72.01969865,32.69767003,10.48951049,41.70038441,116.4759321,29.54317232,0.253641862,118.5235835
10_67_50_4,71.99767715,40.64677859,26.76056338,53.54596536,292.8797466,209.1645824,0.714165403,118.2951296
9_22_21_2,71.96410592,63.70117801,42.7480916,89.356353,374.7410402,855.9313197,2.284060799,118.548998
10_53_47_0,71.95662327,53.98285145,41.17647059,80.03757534,385.9520055,313.0873946,0.811208104,118.6644185
10_25_47_0,71.92514421,57.3464863,16.05839416,73.86118985,550.1860539,1105.124455,2.00863771,118.6507306
9_67_21_4,71.90710644,42.22031164,18.84057971,38.09149779,411.8390744,44.65630632,0.108431446,118.6794675
10_73_47_0,71.89143863,67.52811003,33.33333333,69.54341336,340.1407171,911.947789,2.681089747,118.249532
9_54_11_0,71.85307347,43.00687974,20.3125,53.05704937,180.0829476,650.5696725,3.612611195,118.1225725
9_73_45_1,71.84611255,50.80517576,35.33834586,65.69220971,181.6521545,543.4071756,2.991471129,118.6773469
9_92_21_3,71.84028768,45.61806603,39.16083916,52.34690393,218.288162,203.2658998,0.931181508,118.7272193
9_56_45_1,71.83939741,55.27003603,30.3030303,69.8998083,27.92923097,400.7718433,14.34954811,104.4676266
9_92_21_5,71.81505159,45.15106521,37.32394366,49.44708338,306.8667827,501.3148313,1.63365623,118.4454698
9_22_11_0,71.80614025,88.72485509,60.8,90.93521185,922.172834,1016.805733,1.102619482,118.0567909
9_69_21_3,71.78531001,48.50410831,30.10752688,42.96794549,181.0536137,316.124261,1.746025692,118.8861019
9_102_11_1,71.75883466,48.24791223,41.48148148,59.64898948,242.7512207,185.6738471,0.76487297,118.1872328
9_67_21_6,71.74839442,42.75326778,17.6056338,54.13505962,385.056996,308.8256372,0.802025779,118.4897402
10_103_50_1,71.74823002,30.72060882,7.042253521,54.34050326,185.1338686,178.5892574,0.964649304,118.5890377
10_10_47_0,71.70762635,38.96906774,23.52941176,66.06205583,217.5781623,161.1240413,0.740534067,118.7034272
9_69_21_4,71.70309724,52.1404362,28.82882883,47.43046261,159.8931559,112.3563592,0.702696488,118.7462946
10_17_47_1,71.67578971,31.70441548,13.49206349,39.95400515,99.84762749,214.7032535,2.150309015,118.9533966
9_67_21_3,71.63303403,48.28223865,21.21212121,42.32784219,340.4357672,861.459711,2.53046182,118.2201276
10_38_47_1,71.63185751,41.52183959,20.58823529,49.94982232,324.2985565,176.8005968,0.545178488,118.9440987
9_67_21_5,71.5668446,48.70486022,22.46376812,43.33182072,759.2388521,286.8120337,0.377762588,118.7493671
9_98_45_2,71.55186777,30.39975251,5.755395683,54.48196353,150.4472317,757.2613085,5.033401413,118.3357349
9_82_42_1,71.54483709,71.00321356,12.90322581,77.35202909,189.6190007,437.2023963,2.305688748,118.3846153
9_4_45_2,71.53888456,71.30631007,66.66666667,73.56480389,127.6848387,633.0887877,4.958214257,115.8887769
9_67_11_0,71.52795302,45.65315016,24.21875,46.68545858,376.6856212,242.3115782,0.643272704,118.9071516
9_69_21_0,71.52519391,36.58020307,15.57377049,50.14870242,188.0520786,169.4846451,0.901264407,118.6564185
10_14_50_1,71.49872717,67.5096317,53.07692308,76.77813462,562.4863348,278.664736,0.495416011,118.3585379
9_31_45_0,71.47549896,32.982975,15,58.43663454,67.26945194,627.9761537,9.335235171,119.0032024
10_82_47_0,71.43306638,65.32074849,22.68041237,74.59440288,184.4139222,1265.005778,6.8596002,118.7064817
9_31_42_0,71.42101401,28.85745105,9.285714286,43.14038032,112.2972622,87.72126557,0.781152308,118.6191655
9_21_45_0,71.37408355,92.62720902,57.93650794,78.47763281,769.8953835,1806.382143,2.346269612,118.4511897
10_68_47_1,71.36772557,36.11849043,11.62790698,74.67586353,165.0912609,147.1681992,0.89143543,118.1547726
9_19_11_0,71.31793276,63.41219364,49.6,57.20212791,294.4494597,1747.14842,5.933610549,118.7181505
9_22_21_3,71.30084758,70.38024745,48.09160305,79.63609452,611.0287066,553.8662182,0.906448768,116.9775531
10_22_50_1,71.28919277,59.22001115,43.7037037,75.51764136,250.90711,1598.262116,6.369935534,118.6979679
10_95_50_1,71.22256282,31.23321482,14.78873239,54.08270971,130.7603729,194.3833483,1.486561593,118.814484
9_92_21_6,71.21028367,41.23006776,29.57746479,44.78508191,391.5632336,193.0550682,0.49303676,118.4354073
9_54_45_3,71.19018148,33.51279845,19.14893617,49.13486988,144.4543133,172.65072,1.195192556,118.444592
9_6_42_0,71.17456024,37.72867501,26.8907563,66.22753552,168.0286167,279.5321638,1.663598554,118.0709013
9_92_21_1,71.16388115,45.61534967,37.85714286,44.01730106,241.9631489,77.88667287,0.321894773,118.3850949
10_35_50_3,71.13967958,46.01185123,28.24427481,60.65682229,436.4451463,212.3738269,0.486599127,118.8908524
9_48_45_1,71.12596838,64.26912898,32.33082707,70.48344078,408.0247567,277.4728718,0.680039305,118.8334784
9_6_45_0,71.12117833,39.34106866,29.49640288,60.09951802,196.1857615,84.75810746,0.432029862,118.342046
9_16_21_1,71.08471956,39.07197114,12.82051282,42.64433338,105.0712653,35.35912376,0.336525154,102.5290111
10_53_50_1,71.0368658,58.79360311,54.09836066,67.76993149,381.1409242,730.1650589,1.915735133,118.5755705
10_53_50_2,70.98774211,63.76889368,54.41176471,44.17638036,407.9151842,111.6000118,0.273586314,118.8371934
9_43_11_1,70.98328758,91.82799633,60.9375,84.00403677,831.3863041,754.7805674,0.907857832,118.8381752
9_22_21_0,70.95982747,105.2791785,54.16666667,92.11587554,761.6845532,1677.147739,2.201892807,118.1586391
9_98_42_0,70.93024082,32.03896594,4.964539007,48.7448265,63.93112863,449.7038386,7.034192078,118.2804934
10_10_47_1,70.91046287,49.44812436,33.05785124,67.55739896,322.4100184,279.6190452,0.867277781,118.5128598
9_69_42_0,70.85320499,50.48847914,16.32653061,94.31433117,15.01346,83.35914648,5.552294174,100.491325
9_5_45_0,70.84914435,120.107065,58.33333333,87.61046365,531.35412,439.3566236,0.826862176,118.9289595
10_38_47_0,70.83243531,61.74467675,24.03846154,67.42338581,277.8097013,257.5245669,0.926981908,118.9039725
9_22_21_6,70.83003727,68.64728302,44.6969697,75.29653819,569.1198674,980.0322813,1.722013828,118.4589151
9_22_21_4,70.82857504,76.83804346,60.15037594,78.29242888,884.6192141,514.9101812,0.582069859,118.6090532
10_17_50_1,70.82820411,39.77015459,13.4751773,62.20196493,152.5808829,181.288964,1.188149922,118.3493825
9_92_21_4,70.7922161,50.56697139,42.75362319,44.64217948,388.5663052,101.3488327,0.260827641,118.32472
10_109_50_0,70.77639199,61.80916782,35.55555556,65.14221257,307.8941794,363.0390165,1.179103214,118.141215
9_19_11_1,70.74437586,46.20855508,37.87878788,49.26716187,284.8295311,210.8085332,0.740121758,118.5779637
9_15_42_0,70.73333349,38.40122866,26.42857143,45.76137881,119.5768242,93.1250189,0.778788193,118.4696565
10_10_47_2,70.70945387,41.93636006,31.65467626,40.52330362,272.4424516,49.88682567,0.18310959,118.8739349
9_37_21_1,70.69707241,74.91136548,52.71317829,73.18837801,515.8916129,278.2366664,0.539331634,118.5904834
9_40_45_1,70.65783557,56.83518158,37.85714286,89.45469766,315.63366,164.8061568,0.522143794,118.4473305
9_54_11_2,70.501324,44.61016366,21.77419355,54.17221091,232.8068112,923.314291,3.966010644,118.3640291
10_4_47_2,70.47484368,54.52321909,36.22047244,93.03522276,419.419183,572.9336229,1.366016735,118.9228361
9_16_21_3,70.45719758,33.18322199,13.57142857,45.9138605,122.3411548,153.1027206,1.251440865,118.7878837
9_16_21_4,70.41665168,30.41657647,10.07194245,43.27244905,177.0810511,180.6843487,1.020348296,118.5275816
10_69_47_2,70.37586238,48.43435204,24.6031746,70.15277893,114.5051778,337.1313305,2.944245292,118.6674454
9_54_42_0,70.32051821,35.74953255,19.14893617,60.11871389,87.18569062,319.5146994,3.664760778,118.8282826
9_43_11_0,70.31775604,89.4552154,66.66666667,73.17318639,642.3162422,886.6992017,1.380471399,118.1857697
9_102_21_4,70.28231697,51.92022428,47.32142857,43.63726694,172.6401961,224.057188,1.297827465,118.3009602
9_16_21_2,70.26291951,56.3777341,27.27272727,56.90172439,239.9663606,407.256224,1.697138812,118.1571516
9_48_21_1,70.25598842,50.13533529,27.20588235,44.73899879,451.3811146,190.4068014,0.421831564,118.5342047
9_4_21_4,70.20808908,68.97259707,59.5959596,65.72170439,478.617625,325.4193133,0.679915023,118.3312534
9_54_45_1,70.17150652,41.4273094,24.16666667,77.61394315,88.80380141,557.0749571,6.273098092,118.494904
9_81_42_0,70.14948176,48.9291689,38.84892086,62.15978613,497.6852411,636.9114837,1.279747582,118.3669352
9_22_21_1,70.14843164,84.48860071,49.59349593,81.70948586,381.8538812,1037.885918,2.718018512,118.8993201
10_93_50_0,70.12732773,57.05823646,24.52830189,84.54329791,147.1188751,950.2125133,6.458807633,118.5951274
9_4_21_2,70.11412395,67.36887125,44.71544715,76.11786454,535.4254307,840.7651914,1.570275043,115.3582069
9_54_45_2,70.11257101,36.80257291,22.46376812,56.54839522,106.9854329,107.7170096,1.006838096,118.5351537
9_37_21_4,70.07949324,72.34117154,52.84552846,74.45103186,429.0884739,223.5746044,0.521045467,118.269236
10_28_50_1,70.05381426,69.06120713,59.52380952,76.97037906,604.4349621,244.8108365,0.405024282,118.7704734
10_73_50_3,70.01067283,56.73204318,27.10280374,64.26517222,113.9518123,366.9080595,3.219852778,118.2810432
9_37_21_2,69.93066031,64.09423224,50.81967213,71.5796933,326.2230727,371.4646812,1.138683043,118.6908732
10_17_50_3,69.9193896,34.08113952,15.10791367,44.02792366,93.94317699,78.36647593,0.834190182,118.2189976
9_92_45_0,69.90884617,46.00971228,29.9270073,75.16589177,218.5981409,1009.363755,4.617439798,118.5907379
10_98_50_1,69.87168067,38.15294244,7.142857143,69.7849946,113.2775988,528.8894407,4.66896762,118.5428863
